,geoid,avg_bldg_age,gentrified,311total_compl_pp,%311: water system,%311: noise,%311: plumbing,%311: illegal parking,%311: unsanitary condition,%311: sewer,%311: street light condition,%311: heating,%311: street condition,%311: blocked driveway,%311: sanitation condition,%311: paint/plaster,%311: dirty conditions,%311: request large bulky item collection,%311: heat/hot water,%housh_grandp_resp_for_grandch,avg_houshold_size,gas_leaks_pp,lonely_housholder%,lonely_housholder_over65%,mean_houshold_income,nonfamily_housholds%,not_us_citizen%,unemployed%,vacant_housing_units%,gas_leaks,gentrifiable,gentrification
15,36005004001,72.87532279,0.0,0.23187421599137925,0.0224390243902439,0.0873170731707317,0.02585365853658536,0.05365853658536585,0.02,0.021463414634146343,0.07707317073170733,0.012195121951219513,0.05024390243902439,0.12097560975609754,0.02487804878048781,0.019024390243902442,0.021463414634146343,0.01951219512195122,0.10195121951219513,1.5840916750926863,2.98,0.0020359687818120122,27.839568587799125,11.729019211324573,65147.0,30.03033367037413,13.211175206424613,4.3320891301888915,11.061151079136687,18.0,1,2
16,36005004100,85.49598068333334,0.0,0.1457338115605927,0.015828677839851025,0.3297951582867784,0.02439478584729981,0.03854748603351955,0.03873370577281192,0.010242085661080074,0.000931098696461825,0.02588454376163873,0.0180633147113594,0.032216014897579144,0.013407821229050279,0.025512104283054005,0.015828677839851025,0.009497206703910615,0.11266294227188085,3.675394373068792,2.975,0.003392314372557533,27.8581883233046,12.432915921288016,30425.66666666667,30.208163929094162,9.805145462440297,5.601389491967,6.386541828423536,124.99999999999996,1,2
17,36005004200,29.55263158,0.0,0.1047826364492964,0.02692389230443078,0.2486750052999788,0.0449438202247191,0.025863896544413824,0.02565189739241043,0.02331990672037312,0.06783972864108544,0.03222387110451558,0.08819164723341108,0.015687937248251006,0.005087979648081407,0.01611193555225779,0.006995972016111935,0.006359974560101759,0.07780368878524486,4.0860083312913495,2.7583333333333333,0.00604216184996779,31.530262190639554,9.9546679735359,36047.66666666666,33.686596422445476,5.69118333074172,7.2839149654574955,2.7117229870671675,272.0,1,2
18,36005004300,42.805327188333344,0.0,0.23708873777857306,0.0543684710351377,0.2281576448243115,0.04356600189933523,0.019230769230769232,0.036324786324786335,0.011396011396011395,0.00308641975308642,0.03561253561253561,0.02148622981956316,0.03751187084520418,0.017687559354226022,0.03620607787274454,0.01721272554605888,0.004273504273504274,0.11989553656220325,3.334444814938313,2.9466666666666668,0.005347443077875658,33.86962320773591,9.253084361453821,34933.333333333336,36.01200400133378,16.503898004559396,6.045425121724692,5.632473253618628,190.0,1,2
19,36005004400,60.76150919666667,0.0,0.0897181687806331,0.05288082083662194,0.30820836621941594,0.011444356748224152,0.04419889502762432,0.00947119179163378,0.01973164956590371,0.13378058405682716,0.0027624309392265192,0.06748224151539069,0.06037884767166536,0.01302288871349645,0.003551696921862668,0.010260457774269928,0.0007892659826361484,0.012628255722178374,7.472949742137729,2.731666666666667,0.002974082991077751,32.56143189402366,19.253716250379213,31942.83333333333,32.85468702598847,7.605155077184535,9.718878345843363,3.4088689197108812,84.0,1,2
20,36005004600,25.262528585,0.0,0.16543232709965944,0.020705092333519862,0.22439843312814767,0.0318970341354225,0.0302182428651371,0.04420817011751538,0.02294348069390039,0.06491326245103525,0.01175153889199776,0.05763850027979855,0.006715165081141578,0.008393956351426972,0.028539451594851706,0.008953553441522105,0.001119194180190263,0.06715165081141578,3.5302593659942363,2.59,0.017959637104239954,39.93756003842459,17.579250720461097,47926.16666666666,42.67531219980789,11.396037770783188,4.943528976115534,3.365049895567417,194.0,1,2
21,36005004800,81.25700934999998,0.0,0.3282733017203013,0.035544460294816935,0.1842605801236329,0.06193533048026629,0.01699952448882549,0.05777460770328102,0.006419400855920114,0.020803613884926297,0.03566333808844508,0.016048502139800285,0.025083214455539703,0.0033285782215882074,0.06728483119353305,0.010936757013789824,0.0007132667617689018,0.12589158345221113,5.076863454334065,3.2966666666666664,0.0008195121951219513,19.29983206304095,6.433277354346982,40251.333333333336,24.079576282134088,36.827317073170725,7.383414634146343,10.040674026728649,21.0,1,2
22,36005005001,68.27102804000002,0.0,0.7560731218598294,0.008209021096301528,0.0986406567216877,0.029172919057286605,0.007149792567746493,0.09034336658133993,0.001897784446994439,0.004413452202312649,0.04956306823197105,0.0035748962838732467,0.02109630152705446,0.001809515402948186,0.03168858681260482,0.028246094094800955,0.0013681701827169214,0.3415570659369759,1.9230769230769231,3.098333333333333,0.0029698344901227976,22.57142857142857,5.8461538461538485,42201.66666666666,27.032967032967033,26.738521089161768,6.556994127068872,6.647517439474764,89.0,1,2
23,36005005002,85.71405409833334,0.0,0.2728936404390011,0.032453483340545215,0.13208567719601905,0.07778018173950671,0.015144958892254437,0.06328429251406317,0.005084379056685418,0.02466464733881437,0.02704456945045435,0.016443098225876245,0.01968844655993077,0.006057983556901774,0.05819991345737776,0.05246646473388144,0.0014063176114236262,0.12559498052791002,4.153532356758761,3.0933333333333333,0.001535100667178367,23.206007787873173,8.557389208232895,38442.333333333336,30.660114963842016,41.261734663753906,6.237822518745941,9.467852946113817,52.0,1,2
24,36005005100,76.35520362,0.0,0.17386711873023544,0.05386178861788618,0.3008130081300813,0.00863821138211382,0.0510670731707317,0.01676829268292683,0.02032520325203252,0.005843495934959349,0.0,0.0663109756097561,0.05386178861788618,0.018038617886178863,0.009400406504065041,0.01600609756097561,0.001524390243902439,0.04522357723577236,3.0616501209643783,2.8433333333333333,0.00023316817254444766,24.217902727955284,9.827312922332528,28034.66666666667,25.969800617335448,12.870883124453512,6.7210725735937045,3.486312399355877,7.999999999999999,1,2
25,36005005200,70.45666949999998,0.0,0.3094615369979649,0.03206562266964952,0.19487944320159084,0.03803131991051454,0.04325130499627144,0.035297042008451414,0.018891374596072586,0.036539895600298286,0.028337061894108874,0.033805617698235146,0.08849117573949787,0.017897091722595078,0.037037037037037035,0.007954262987820034,0.0012428535918468805,0.09445687298036293,2.0560747663551404,2.701666666666666,0.005,30.92419522326065,10.758047767393565,42597.5,33.85254413291797,17.80769230769231,4.369230769230769,3.603603603603603,65.0,1,2
26,36005005400,88.50704225,0.0,0.2735594248211802,0.01946971920555719,0.12679776929850312,0.06379023578906175,0.01555620780745524,0.051756188239898256,0.019176205850699544,0.01643674787202818,0.03463457587320224,0.01350161432345172,0.07318266314450643,0.012914587613736428,0.05840915761667158,0.01946971920555719,0.007044320516583507,0.12992857841698466,1.5967109666316093,3.5700000000000003,0.002783502395417927,22.459126111482934,8.260827995028205,46444.83333333334,29.36227172769863,32.81588737521077,3.9102855766399913,11.025095703955765,104.0,1,2
27,36005005600,90.23157895,0.0,0.33809269234194017,0.036852589641434265,0.1798804780876494,0.043824701195219126,0.02649402390438247,0.05179282868525897,0.019123505976095617,0.013346613545816729,0.047011952191235065,0.028685258964143426,0.07470119521912351,0.00796812749003984,0.03545816733067729,0.010956175298804782,0.002390438247011952,0.13824701195219125,2.749529190207156,2.793333333333333,0.004040948275862068,37.00564971751413,25.894538606403014,36040.66666666666,41.77024482109229,21.767241379310345,6.627155172413793,13.756699691408153,59.99999999999999,1,2
28,36005006000,93.88294665333336,0.0,0.4193007299311309,0.052000000000000005,0.25876923076923075,0.02092307692307693,0.08584615384615385,0.028923076923076926,0.01323076923076923,0.012615384615384615,0.025846153846153845,0.06984615384615385,0.021846153846153845,0.012923076923076924,0.021846153846153845,0.012307692307692308,0.004615384615384616,0.05846153846153846,0.0,3.7366666666666655,0.010192233260224488,19.421686746987948,6.746987951807228,50607.33333333334,22.120481927710838,22.745452199716173,4.721971358534383,12.961409395973153,79.0,1,2
29,36005006100,57.9375,0.0,0.12050030227727405,0.023869801084990958,0.20253164556962025,0.07124773960216997,0.057504520795660034,0.038336347197106685,0.009041591320072331,0.0007233273056057866,0.011934900542495479,0.0650994575045208,0.002531645569620253,0.0065099457504520794,0.030379746835443037,0.004701627486437613,0.0,0.15804701627486434,1.5835006951954271,1.7733333333333334,0.007321537522879805,58.18013285957052,33.299860960914565,51184.16666666666,60.34296307739842,2.161596792469276,5.822365553909178,7.587979156256693,168.0,1,2
30,36005006200,79.25460123,0.0,0.15008371815407195,0.020377807526401902,0.29347017700431355,0.05191134910010412,0.0107095046854083,0.04447419306857058,0.005652238583965492,0.00907333035847092,0.03435966086568496,0.020824036888293915,0.05652238583965492,0.007734642272794883,0.03644206455451435,0.0071396697902722,0.004313550498289454,0.09251822103227726,3.1543764361813236,3.1183333333333336,0.004554079696394687,22.21293781770072,12.345936912471275,34075.5,24.62920409442239,21.57383636566581,5.2059381627413766,5.151575193184071,204.0,1,2
31,36005006400,75.20348837,0.0,0.22636825965215235,0.0281282316442606,0.13050672182006204,0.04095139607032058,0.032885211995863486,0.04756980351602896,0.020268872802481904,0.009100310237849015,0.0500517063081696,0.023991726990692862,0.11747673216132368,0.014270941054808688,0.03578076525336092,0.01158221302998966,0.008479834539813855,0.1344364012409514,2.2297561611683396,2.786666666666666,0.002902757619738752,29.025948624331733,9.818750814969356,41824.833333333336,37.82761768157517,12.861089002294117,5.042370897513928,10.607296887749156,62.0,1,2
32,36005006500,83.41076380333331,0.0,0.3365809912865457,0.013319126265316998,0.10353400816906412,0.04954714970697923,0.015361392292665603,0.04928076718167289,0.010122535961640918,0.0012431184514295865,0.0326762564375777,0.038270289469010836,0.015183803942461375,0.010388918486947256,0.04075652637187002,0.010388918486947256,0.0015982951518380398,0.1093944237258036,3.613511390416339,2.873333333333333,0.0027495517035265988,38.29972942306013,10.44776119402985,31291.5,41.3197172034564,22.51942618051405,5.203227734608488,4.397530040053405,92.0,1,2
33,36005006700,65.82644513166667,0.0,0.16856269278298305,0.017725840336134453,0.24487920168067226,0.041228991596638655,0.02547268907563025,0.05435924369747898,0.0056460084033613436,0.002494747899159664,0.02914915966386555,0.019695378151260504,0.031906512605042014,0.006565126050420168,0.04831932773109244,0.008403361344537815,0.004726890756302521,0.11620273109243698,5.1085476821666544,3.23,0.0031871099110265147,26.36669771440853,13.197678584222972,48151.83333333334,35.15082037687182,26.23611172590855,5.966978000088531,4.036028602860286,144.0,1,2
34,36005006800,71.91509434,0.0,0.2862167051193704,0.011022768341163716,0.12432237079869896,0.0516805204192266,0.024213950126490785,0.05095771593783882,0.0140946873870618,0.04481387784604265,0.03342970726418504,0.024756053487531626,0.07462956270328876,0.0074087459342247934,0.03234550054210336,0.009215757137694252,0.006685941452837007,0.12233465847488255,4.632290786136942,3.27,0.0032066201189552626,28.047337278106518,8.250211327134405,51909.0,34.48858833474218,23.35660718903543,5.678820791311094,8.464871556793563,62.0,1,2
35,36005006900,43.74882629,0.0,0.13633196980242607,0.020141289643769728,0.2489102660453931,0.04674582894934616,0.03817826544416053,0.04388997444761762,0.013678039981963024,0.00360739516007816,0.0315647076506839,0.03502179467909214,0.047497369607695766,0.010671877348564555,0.02329776040883812,0.010972493611904405,0.0067638659251465505,0.12220051104764768,1.1544011544011543,3.015,0.0019877049180327872,29.004329004329005,10.784867306606436,40057.0,31.63310119831859,14.178278688524587,5.2663934426229515,3.895085921012963,97.0,1,2
36,36005007000,76.07419886333334,0.0,0.4696264999168499,0.01132953181272509,0.6277761104441777,0.017106842737094837,0.012755102040816329,0.01695678271308523,0.005327130852340937,0.017106842737094837,0.013055222088835534,0.010054021608643457,0.0583733493397359,0.006077430972388957,0.01410564225690276,0.007953181272509003,0.003301320528211285,0.04104141656662665,3.9302413749526095,3.5416666666666665,0.001338971106412967,22.001769240490333,6.950587640591433,50373.5,25.312776443826607,23.040873854827343,4.8379140239605345,8.499074930619798,38.0,0,3
37,36005007100,64.11010838,0.0,0.3089077546420929,0.028559249786871268,0.4205029838022165,0.010017050298380221,0.03452685421994885,0.011508951406649615,0.015771526001705033,0.030690537084398974,0.01918158567774936,0.043478260869565216,0.027706734867860187,0.024083546462063087,0.007033248081841432,0.013213981244671779,0.0006393861892583121,0.05434782608695652,4.189085318985398,2.8800000000000003,0.0035552044242543952,24.75019215987702,6.475787855495772,51217.83333333334,28.900845503458875,6.320363420896702,7.182829679373231,6.014087050749503,54.00000000000001,1,2
38,36005007200,78.43245407333335,0.0,0.21028712940594635,0.0454172366621067,0.12517099863201095,0.06429548563611491,0.02777017783857729,0.050478796169630635,0.006155950752393982,0.029958960328317377,0.02489740082079344,0.024213406292749658,0.07660738714090287,0.012995896032831735,0.0493844049247606,0.01573187414500684,0.007387140902872777,0.07811217510259919,4.58128078817734,3.4250000000000003,0.0013808181347448366,26.364532019704434,11.832512315270936,51411.33333333334,29.940886699507388,28.418963235717165,4.0072492952074095,4.828879512423816,48.00000000000001,1,2
39,36005007300,51.83681041833333,0.0,0.22890086312283525,0.02574074074074074,0.20925925925925928,0.04111111111111111,0.017407407407407406,0.07518518518518519,0.0061111111111111106,0.009074074074074076,0.06296296296296296,0.023703703703703703,0.02703703703703704,0.006296296296296296,0.04777777777777778,0.008148148148148147,0.008148148148148147,0.1348148148148148,1.699575106223444,2.91,0.00216184138018736,31.979505123719072,10.959760059985003,28999.66666666667,34.07898025493626,23.860794370734602,6.502479759230214,5.647918877490863,51.00000000000002,1,2
40,36005007400,35.87699681,0.0,0.1637100957554518,0.034337179848015764,0.14213340838727834,0.03658879819870532,0.02504925415142133,0.03630734590486912,0.02589361103292992,0.07993245144947933,0.0213903743315508,0.02730087250211089,0.05009850830284267,0.02336054038840417,0.01942020827469744,0.01829439909935266,0.013791162397973544,0.11342527441598647,1.0353227771010962,2.6416666666666666,0.002349905543012487,33.48355663824604,13.264311814859926,55112.66666666666,40.90133982947625,5.423213380638623,3.3958438925494168,4.312354312354312,51.00000000000001,0,3
41,36005007500,44.603886015,0.0,0.27052199675887184,0.031218864164729326,0.20712941436953394,0.05668105834163624,0.016052252850658696,0.053581312963577994,0.0066423115244104965,0.012288276320159415,0.053249197387357464,0.009742056902468724,0.04494630798184435,0.008635004981733644,0.036532713384257724,0.009631351710395218,0.004317502490866822,0.10782685707959704,2.9886719691491925,2.651666666666667,0.007606840166511935,31.33285128946734,11.3842693018398,35213.5,35.71141640555957,8.391482734868678,3.596777574795604,6.490872210953348,254.0,1,2
42,36005007600,77.70255997333334,0.0,0.26201315526175245,0.023084994753410283,0.12463565349189695,0.04850180715868019,0.027632039174536552,0.04675294391978548,0.009094088842252535,0.011775679141891105,0.056546578057595887,0.02588317593564184,0.08219657222805178,0.00944386149003148,0.04138976332050834,0.014107496793750729,0.006995452955578874,0.180132913606156,1.6827672172016206,3.4000000000000004,0.001741255536887124,22.623870364599558,8.902046328035732,47998.33333333334,28.222706969980262,25.642278906369327,4.8235833206048575,8.471192241871076,57.00000000000001,1,2
43,36005007700,43.75882353,0.0,0.2911744764804782,0.010721529991306869,0.10315850478122282,0.05447696319907274,0.018545349174152417,0.07099391480730223,0.010431758910460734,0.008693132425383946,0.048101999420457835,0.0266589394378441,0.062300782381918274,0.013909011880614313,0.04491451753115039,0.016516951608229496,0.006374963778614893,0.178498985801217,1.6671221645258267,3.1533333333333338,0.0073405332433344565,21.09866083629407,7.679693905438645,43523.833333333336,22.765783000819894,17.271346608167402,4.885251434357071,3.9128151260504196,86.99999999999999,1,2
44,36005007800,78.20006199666669,0.0,0.2516309910185799,0.03654970760233918,0.14415204678362573,0.04707602339181287,0.023976608187134502,0.057504873294346975,0.006530214424951267,0.026023391812865497,0.018908382066276805,0.0310916179337232,0.09230019493177387,0.010331384015594542,0.03947368421052632,0.011695906432748536,0.00760233918128655,0.12056530214424953,1.4751426242868786,3.313333333333333,0.0011526953450728403,22.37163814180929,5.615321923390384,49390.5,26.60961695191524,21.256192671800648,6.016088683965273,8.213644524236981,46.99999999999999,1,2
45,36005007900,78.245256785,0.0,0.190087458053586,0.022806081621765804,0.17924779941317684,0.05014670578821018,0.020138703654307817,0.060682848759669235,0.005601493731661775,0.014937316617764738,0.032408642304614564,0.04134435849559882,0.027340624166444383,0.008135502800746866,0.0476126967191251,0.007201920512136571,0.003334222459322486,0.1395038676980528,6.515457960127131,2.8000000000000003,0.0027379896057802004,35.14157757873447,13.565443513435426,33203.0,36.68015024559376,19.472683483331217,6.353149955634429,6.046827281981676,108.0,1,2
46,36005008300,60.52777778,0.0,0.2647645599255921,0.033277870216306155,0.1481843985514339,0.05500636194577665,0.0640109621219536,0.06655574043261231,0.006361945776646765,0.0225115004404424,0.053538220612704315,0.012332387197807576,0.03298424194969169,0.00675345013213272,0.056474503278848974,0.006361945776646765,0.003327787021630616,0.1185279436233728,4.871794871794872,3.0883333333333334,0.0034465780403742,24.67147435897436,7.780448717948718,36905.66666666666,29.22275641025641,21.68493612169271,6.330819663634714,4.885298376648121,133.0,1,2
47,36005008400,46.63533834999999,0.0,0.1934745938463547,0.027374112875971614,0.13011152416356878,0.039540385265292334,0.06218316998986144,0.020615072659682324,0.02872592091922947,0.07096992227103753,0.01250422440013518,0.03345724907063197,0.1439675566069618,0.025008448800270363,0.01723555255153768,0.02771206488678608,0.011828320378506252,0.02872592091922947,3.164108618654073,3.611666666666667,0.0020923237871060545,17.92207792207792,8.831168831168831,83072.0,18.890200708382526,7.878906760821238,4.066954361187394,7.532751091703056,32.0,0,3
48,36005008500,90.451417,0.0,0.19871484267180314,0.0489784873494791,0.15681233933161953,0.05033148423758625,0.017047760790150183,0.04546069544040049,0.00825328101745366,0.02976593153835746,0.05912596401028278,0.01840075767825734,0.060749560276011375,0.00825328101745366,0.039913408199161136,0.010959274793667977,0.004600189419564335,0.12366391557299418,1.8898931799506984,2.998333333333333,0.003306984997580255,31.25171185976445,10.198119236738792,40805.5,33.37898292705195,22.331558853578528,6.347798031940634,7.2487086120755375,123.0,1,2
49,36005008600,67.37179487000002,0.0,0.07595263772930802,0.0391156462585034,0.3378684807256236,0.002267573696145125,0.036281179138321996,0.011904761904761904,0.014739229024943309,0.09070294784580499,0.00963718820861678,0.03741496598639457,0.04421768707482993,0.010770975056689345,0.002267573696145125,0.011337868480725623,0.002267573696145125,0.03854875283446712,2.193698949824971,2.7116666666666664,0.011410118406889129,29.61493582263711,13.943990665110853,36912.833333333336,32.263710618436406,10.221743810548977,4.163616792249732,3.2840537185419247,265.0,1,2
50,36005008700,60.6050511,0.0,0.2147045352677037,0.022321985284948248,0.2143658810325477,0.054370869185684005,0.010849233071455293,0.06546950991395435,0.00710811821922933,0.015587978550941512,0.049258012220975186,0.015712682379349047,0.013468013468013471,0.004988153136301285,0.04688863948123207,0.0053622646215238795,0.002119965082928046,0.1685995760069834,3.206517029205304,3.1666666666666665,0.0019009879782591235,25.097495450212325,6.317705173758558,37770.16666666666,28.52933529768611,22.686015689844442,3.5636830972716806,4.754436648782502,71.0,1,2
51,36005008900,69.22806930499999,0.0,0.16569825479551575,0.021396731054977712,0.1488855869242199,0.06359583952451707,0.035066864784546806,0.04576523031203567,0.012778603268945022,0.02704309063893016,0.05141158989598811,0.03060921248142645,0.02258543833580981,0.0032689450222882607,0.04843982169390789,0.008915304606240713,0.0029717682020802376,0.14353640416047547,4.31193966130639,2.8866666666666667,0.0017234587354737056,33.25743560552156,17.091219581613775,31647.16666666667,36.17475451828661,18.381918455780973,3.9639550915895216,7.356624917600527,35.00000000000001,1,2
52,36005009000,59.02490143,0.0,0.18394022676285351,0.0386753686246072,0.1989364273628233,0.007251631617113852,0.03843364757070341,0.003625815808556926,0.024172105390379502,0.12932076383853033,0.00676818950930626,0.08460236886632826,0.08121827411167512,0.018370800096688417,0.0014503263234227706,0.015711868503746677,0.005559584239787286,0.015711868503746677,3.564356435643564,3.18,0.0014227913387577253,22.263083451202263,10.792079207920793,54404.5,22.65912305516266,8.238851095993951,4.499577608821307,3.6128152692569873,32.0,1,2
